partie,score,modele,llama3.2:3b,prompt,v1_40parties,temperature,0
1,-114.0
2,-224.0
3,-123.0
4,-270.0
5,-20.0
6,-107.0
7,-224.0
8,-165.0
9,-284.0
10,-339.0
11,-284.0
12,-256.0
13,-47.0
14,-72.0
15,-291.0
16,-232.0
17,-376.0
18,-237.0
19,-74.0
20,-38.0
21,-85.0
22,-172.0
23,-43.0
24,-243.0
25,-61.0
26,-212.0
27,-79.0
28,-222.0
29,-45.0
30,-228.0
31,-213.0
32,-323.0
33,-263.0
34,-319.0
35,-191.0
36,-120.0
37,-284.0
38,-24.0
39,-40.0
40,-135.0
